modelo,snapshot,modo,item_id,bloque,formato,principio,limpieza,repeticion,valor,estado_parseo,error,respuesta_cruda,timestamp
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: It allows freedom but may leave basic needs unmet and permit large inequalities.",2026-06-30T17:41:16.457150+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,3,ok,,"SCORE: 3
REASON: Freedom of exchange is valuable, but no guarantees can leave people unfairly deprived.",2026-06-30T17:41:19.713841+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,3,ok,,"SCORE: 3
REASON: Voluntary exchange matters, but having no guaranteed minimum can leave people unfairly vulnerable.",2026-06-30T17:41:23.045612+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,4,ok,,"SCORE: 4
REASON: It respects voluntary exchange but may allow severe unmet needs and inequality.",2026-06-30T17:41:26.184106+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,3,ok,,"SCORE: 3
REASON: It allows freedom but lacks protections against severe inequality or unmet basic needs.",2026-06-30T17:41:29.297843+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: It allows freedom but lacks protections against severe inequality or unmet basic needs.",2026-06-30T17:41:32.778360+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,3,ok,,"SCORE: 3
REASON: It respects voluntary exchange but lacks protections against severe deprivation and inequality.",2026-06-30T17:41:36.379443+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,3,ok,,"SCORE: 3
REASON: It allows freedom but risks severe hardship and inequality without basic guarantees.",2026-06-30T17:41:39.477145+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,4,ok,,"SCORE: 4
REASON: It respects voluntary choices but may leave people with severe unmet needs.",2026-06-30T17:41:42.698227+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,3,ok,,"SCORE: 3
REASON: It respects voluntary exchange but provides no protection against severe inequality or need.",2026-06-30T17:41:45.717072+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: Free social judgment has some fairness, but denying any minimum positive status can leave people unjustly marginalized.",2026-06-30T17:41:48.687724+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,4,ok,,"SCORE: 4
REASON: Free social judgment has some legitimacy, but lacking any guaranteed dignity can be unfair.",2026-06-30T17:41:52.264366+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,3,ok,,"SCORE: 3
REASON: It allows social judgment but risks leaving some people without basic dignity or recognition.",2026-06-30T17:41:54.768089+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,4,ok,,"SCORE: 4
REASON: Free social judgment has some fairness, but lacking any guaranteed basic respect is concerning.",2026-06-30T17:41:57.626936+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,3,ok,,"SCORE: 3
REASON: It allows social freedom but risks leaving some people with no basic social respect.",2026-06-30T17:42:01.003736+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,4,ok,,"SCORE: 4
REASON: Free evaluation by society has some fairness, but lacking any status floor can leave people unfairly marginalized.",2026-06-30T17:42:03.556927+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,4,ok,,"SCORE: 4
REASON: Free social judgment is fair in principle, but no status floor can be harsh.",2026-06-30T17:42:06.292997+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,3,ok,,"SCORE: 3
REASON: Free judgment has value, but denying everyone a minimum of social respect seems unfair.",2026-06-30T17:42:09.352490+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: Allowing social status to be freely assigned can be fair, but guaranteeing no minimum dignity or respect seems unfair.",2026-06-30T17:42:12.741289+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,5,ok,,"SCORE: 5
REASON: It is generally fair for social status to reflect others’ judgments, though having no minimum respect can be harsh.",2026-06-30T17:42:16.040065+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though strict need-based treatment may overlook other relevant factors.",2026-06-30T17:42:19.024892+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though strict need alone may overlook other relevant factors.",2026-06-30T17:42:23.941687+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though it may overlook other relevant factors.",2026-06-30T17:42:27.146741+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though it may overlook other relevant factors.",2026-06-30T17:42:29.972774+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though strict need-only rules may overlook other relevant factors.",2026-06-30T17:42:33.272530+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,6,ok,,"SCORE: 6
REASON: Allocating treatment according to genuine need is generally fair, though strict need alone may overlook other relevant factors.",2026-06-30T17:42:36.744752+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,7,ok,,"SCORE: 7
REASON: Treating people according to their needs is very fair when no one receives more or less than they need.",2026-06-30T17:42:39.441396+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though other factors may also matter.",2026-06-30T17:42:42.556811+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though it may overlook other relevant factors.",2026-06-30T17:42:45.218259+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,7,ok,,"SCORE: 7
REASON: Treating people exactly according to their needs is very fair.",2026-06-30T17:42:50.076185+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,6,ok,,"SCORE: 6
REASON: Meeting everyone's genuine needs is highly fair, though strict limits on anything beyond need may be somewhat restrictive.",2026-06-30T17:42:55.684068+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is generally fair, though strict limits may overlook personal choice.",2026-06-30T17:42:58.718283+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is generally fair, though strict limits may overlook personal preferences or autonomy.",2026-06-30T17:43:00.739948+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is highly fair, though strict limits could overlook personal autonomy or preferences.",2026-06-30T17:43:02.738841+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is generally fair, though strict limits may overlook individual preferences.",2026-06-30T17:43:05.004674+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is highly fair, though strict denial of non-need goods may be somewhat limiting.",2026-06-30T17:43:08.674289+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is generally fair, though strict limits may overlook preferences and incentives.",2026-06-30T17:43:10.827185+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,6,ok,,"SCORE: 6
REASON: Allocating tangible goods and services by need is broadly fair, though strict limits may overlook individual preferences.",2026-06-30T17:43:13.533015+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is broadly fair, though strict limits may ignore preferences or contributions.",2026-06-30T17:43:17.298346+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is highly fair, though strict denial of non-needed goods may be too rigid.",2026-06-30T17:43:20.116032+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,5,ok,,"SCORE: 5
REASON: Meeting everyone’s needs is fair, though strict limits beyond need may overlook effort and preference.",2026-06-30T17:43:23.443922+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,5,ok,,"SCORE: 5
REASON: Ensuring everyone’s needs are met is fair, but strictly preventing anyone from having more than they need may be overly limiting.",2026-06-30T17:43:27.037836+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,6,ok,,"SCORE: 6
REASON: Ensuring everyone has enough for their needs is fair, though it may overlook differences in effort or contribution.",2026-06-30T17:43:31.544089+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,5,ok,,"SCORE: 5
REASON: Meeting everyone’s needs is fair, though strictly limiting income to needs may overlook effort and contribution.",2026-06-30T17:43:34.545877+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,5,ok,,"SCORE: 5
REASON: Ensuring everyone’s needs are met is fair, though strictly limiting people to only what they need may overlook effort and choice.",2026-06-30T17:43:38.268353+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,5,ok,,"SCORE: 5
REASON: Meeting everyone’s needs is fair, but strictly limiting people to no more than need may be too restrictive.",2026-06-30T17:43:41.067949+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,6,ok,,"SCORE: 6
REASON: Ensuring everyone has enough for their needs is generally fair, though strictly preventing anyone from having more than they need may be too restrictive.",2026-06-30T17:43:44.648595+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,5,ok,,"SCORE: 5
REASON: Ensuring everyone’s needs are met is fair, though strictly limiting people to only what they need may be overly restrictive.",2026-06-30T17:43:48.172927+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,6,ok,,"SCORE: 6
REASON: Ensuring everyone’s needs are met is generally fair, though strict limits on having more than needed may overlook effort and choice.",2026-06-30T17:43:51.462334+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,5,ok,,"SCORE: 5
REASON: Ensuring everyone’s needs are met is fair, though strictly limiting income to needs may overlook effort and choice.",2026-06-30T17:43:54.661055+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,3,ok,,"SCORE: 3
REASON: Allocating social status by individual need may address vulnerability but still creates unequal standing rather than equal dignity.",2026-06-30T17:43:58.587889+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,3,ok,,"SCORE: 3
REASON: Social status based only on personal need ignores equality, contribution, and individual freedoms.",2026-06-30T17:44:01.458008+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,4,ok,,"SCORE: 4
REASON: Basing status on need has some fairness, but unequal status itself can still be problematic.",2026-06-30T17:44:05.211925+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,3,ok,,"SCORE: 3
REASON: Social status based solely on need ignores equal dignity and other relevant contributions.",2026-06-30T17:44:08.439855+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,3,ok,,"SCORE: 3
REASON: Allocating social standing by personal need for status seems arbitrary and potentially unfair.",2026-06-30T17:44:14.120949+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,3,ok,,"SCORE: 3
REASON: Status based only on need may help some people but ignores equality, contribution, and individual dignity.",2026-06-30T17:44:17.962027+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,5,ok,,"SCORE: 5
REASON: Allocating status by need has some fairness appeal but may ignore merit and equal dignity.",2026-06-30T17:44:22.948888+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,4,ok,,"SCORE: 4
REASON: Meeting personal needs is relevant, but tying social status strictly to need seems arbitrary.",2026-06-30T17:44:26.993419+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,3,ok,,"SCORE: 3
REASON: Social standing should not be strictly ranked by individual need for status.",2026-06-30T17:44:30.842879+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_Person_S,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,4,ok,,"SCORE: 4
REASON: Allocating status by need has some compassionate logic but can be unfair by ignoring merit and equal respect.",2026-06-30T17:44:34.777537+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,0,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is very fair.",2026-06-30T17:44:38.212884+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,1,7,ok,,"SCORE: 7
REASON: Meeting everyone’s basic needs is a very fair baseline for society.",2026-06-30T17:44:40.724378+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,2,7,ok,,"SCORE: 7
REASON: Ensuring everyone's basic needs are met is very fair.",2026-06-30T17:44:43.350235+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,3,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is very fair.",2026-06-30T17:44:45.254947+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,4,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is a very fair minimum standard.",2026-06-30T17:44:47.561332+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,5,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is a very fair minimum standard.",2026-06-30T17:44:50.200415+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,6,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is a very fair minimum standard.",2026-06-30T17:44:52.635898+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,7,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is very fair.",2026-06-30T17:44:55.332981+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,8,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is very fair.",2026-06-30T17:44:57.551688+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_T,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,9,7,ok,,"SCORE: 7
REASON: Ensuring everyone’s basic needs are met is very fair.",2026-06-30T17:45:00.084807+00:00
gpt-5.5,gpt-5.5-2026-04-23,low,CDJS_MinNee_G,A_declarado_cdjs_largo,escala,necesidad_minima,control_necesidad,0,7,ok,,"SCORE: 7
REASON: Meeting everyone's basic needs is a highly fair minimum standard for society.",2026-06-30T17:45:01.956327+00:00
